,CODE_GENDER_M,NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE_Student,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Incomplete higher,NAME_EDUCATION_TYPE_Lower secondary,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Widow,NAME_HOUSING_TYPE_House / apartment,NAME_HOUSING_TYPE_Municipal apartment,NAME_HOUSING_TYPE_Office apartment,NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE_With parents,OCCUPATION_TYPE_Occup2,OCCUPATION_TYPE_Occup3,OCCUPATION_TYPE_Occup4,OCCUPATION_TYPE_Occup5,OCCUPATION_TYPE_Occup6,ID,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,customer_type,months_in_book
3217,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5009543,0,0,198000.0,-18813,-9748,0,0,0,2.0,0,430
3218,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5009545,0,0,198000.0,-18813,-9748,0,0,0,2.0,0,430
3219,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5009546,0,0,198000.0,-18813,-9748,0,0,0,2.0,0,430
3220,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5009548,0,0,198000.0,-18813,-9748,0,0,0,2.0,0,430
3221,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5009551,0,0,198000.0,-18813,-9748,0,0,0,2.0,0,430
3222,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5009553,0,0,198000.0,-18813,-9748,0,0,0,2.0,0,430
3223,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5009554,0,0,198000.0,-18813,-9748,0,0,0,2.0,0,430
3224,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5009555,0,0,198000.0,-18813,-9748,0,0,0,2.0,0,430
3225,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5009556,0,0,198000.0,-18813,-9748,0,0,0,2.0,0,430
3226,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5009557,0,0,198000.0,-18813,-9748,0,0,0,2.0,0,430
3227,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5009558,0,0,198000.0,-18813,-9748,0,0,0,2.0,0,430
3228,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5009559,0,0,198000.0,-18813,-9748,0,0,0,2.0,0,430
3229,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5009560,0,0,198000.0,-18813,-9748,0,0,0,2.0,0,430
3230,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5009561,0,0,198000.0,-18813,-9748,0,0,0,2.0,0,430
3231,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5142882,0,0,198000.0,-19745,365243,0,1,0,1.0,0,34
3232,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5142883,0,0,198000.0,-19745,365243,0,1,0,1.0,0,34
3233,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5142884,0,0,198000.0,-19745,365243,0,1,0,1.0,0,34
3234,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5009785,0,0,198000.0,-22002,365243,0,1,0,1.0,0,143
3235,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5009788,0,0,198000.0,-22002,365243,0,1,0,1.0,0,143
3236,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5009789,0,0,198000.0,-22002,365243,0,1,0,1.0,0,143
3237,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5009790,0,0,198000.0,-22002,365243,0,1,0,1.0,0,143
3238,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5009791,0,0,198000.0,-22002,365243,0,1,0,1.0,0,143
3239,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5009792,0,0,198000.0,-22002,365243,0,1,0,1.0,0,143
3240,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5009794,0,0,198000.0,-22002,365243,0,1,0,1.0,0,143
3241,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5009796,0,0,198000.0,-22002,365243,0,1,0,1.0,0,143
3242,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5009797,0,0,198000.0,-22002,365243,0,1,0,1.0,0,143
3243,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5009798,0,0,198000.0,-22002,365243,0,1,0,1.0,0,143
3244,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5047694,0,0,202500.0,-9278,-339,0,1,0,2.0,0,114
3245,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5047695,0,0,202500.0,-9278,-339,0,1,0,2.0,0,114
3246,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5047696,0,0,202500.0,-9278,-339,0,1,0,2.0,0,114
3247,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5051182,0,0,202500.0,-18672,-1505,0,1,0,2.0,0,145
3248,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5051183,0,0,202500.0,-18672,-1505,0,1,0,2.0,0,145
3249,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5142352,0,1,202500.0,-13426,-6753,0,0,1,3.0,0,145
3250,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5142353,0,1,202500.0,-13426,-6753,0,0,1,3.0,0,145
3251,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5142354,0,1,202500.0,-13426,-6753,0,0,1,3.0,0,145
3252,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5142355,0,1,202500.0,-13426,-6753,0,0,1,3.0,0,145
3253,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5142356,0,1,202500.0,-13426,-6753,0,0,1,3.0,0,145
3254,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5142357,0,1,202500.0,-13426,-6753,0,0,1,3.0,0,145
3255,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5105828,0,0,202500.0,-17807,-3041,0,0,0,2.0,0,167
3256,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5105834,0,0,202500.0,-17807,-3041,0,0,0,2.0,0,167
3257,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5105835,0,0,202500.0,-17807,-3041,0,0,0,2.0,0,167
3258,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5105836,0,0,202500.0,-17807,-3041,0,0,0,2.0,0,167
3259,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5105837,0,0,202500.0,-17807,-3041,0,0,0,2.0,0,167
3260,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5105838,0,0,202500.0,-17807,-3041,0,0,0,2.0,0,167
3261,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5036647,0,0,202500.0,-11328,-3761,0,0,0,2.0,0,72
3262,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5036648,0,0,202500.0,-11328,-3761,0,0,0,2.0,0,72
3263,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5089564,0,0,202500.0,-11309,-2713,1,0,0,2.0,0,483
3264,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5089565,0,0,202500.0,-11309,-2713,1,0,0,2.0,0,483
3265,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5089566,0,0,202500.0,-11309,-2713,1,0,0,2.0,0,483
3266,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5089567,0,0,202500.0,-11309,-2713,1,0,0,2.0,0,483
3267,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5089569,0,0,202500.0,-11309,-2713,1,0,0,2.0,0,483
3268,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5089570,0,0,202500.0,-11309,-2713,1,0,0,2.0,0,483
3269,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5089572,0,0,202500.0,-11309,-2713,1,0,0,2.0,0,483
3270,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5089573,0,0,202500.0,-11309,-2713,1,0,0,2.0,0,483
3271,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5089574,0,0,202500.0,-11309,-2713,1,0,0,2.0,0,483
3272,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5089575,0,0,202500.0,-11309,-2713,1,0,0,2.0,0,483
3273,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5089576,0,0,202500.0,-11309,-2713,1,0,0,2.0,0,483
3274,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5089577,0,0,202500.0,-11309,-2713,1,0,0,2.0,0,483
3275,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5090690,0,0,202500.0,-11309,-2713,1,0,0,2.0,0,483
3276,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5028391,0,0,202500.0,-13899,-4709,0,0,0,2.0,0,146
3277,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5028392,0,0,202500.0,-13899,-4709,0,0,0,2.0,0,146
3278,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5028393,0,0,202500.0,-13899,-4709,0,0,0,2.0,0,146
3279,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5028394,0,0,202500.0,-13899,-4709,0,0,0,2.0,0,146
3280,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5028395,0,0,202500.0,-13899,-4709,0,0,0,2.0,0,146
3281,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,5036983,0,0,202500.0,-24611,-7736,0,1,0,1.0,0,74
3282,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,5036984,0,0,202500.0,-24611,-7736,0,1,0,1.0,0,74
3283,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5023551,0,0,202500.0,-12257,-1969,0,0,0,1.0,0,50
3284,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5023552,0,0,202500.0,-12257,-1969,0,0,0,1.0,0,50
3285,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5023553,0,0,202500.0,-12257,-1969,0,0,0,1.0,0,50
3286,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5067564,0,0,202500.0,-9799,-1977,1,0,1,1.0,0,56
3287,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5067565,0,0,202500.0,-9799,-1977,1,0,1,1.0,0,56
3288,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5067566,0,0,202500.0,-9799,-1977,1,0,1,1.0,0,56
3289,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5041863,0,0,202500.0,-19932,-6608,1,1,0,1.0,0,89
3290,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5041864,0,0,202500.0,-19932,-6608,1,1,0,1.0,0,89
3291,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5041865,0,0,202500.0,-19932,-6608,1,1,0,1.0,0,89
3292,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5042022,0,0,202500.0,-21381,-156,0,0,0,1.0,0,94
3293,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5042024,0,0,202500.0,-21381,-156,0,0,0,1.0,0,94
3294,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5042025,0,0,202500.0,-21381,-156,0,0,0,1.0,0,94
3295,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5042026,0,0,202500.0,-21381,-156,0,0,0,1.0,0,94
3296,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5090220,0,0,202500.0,-17732,-2378,0,0,0,2.0,0,3
3297,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5042034,0,0,202500.0,-13079,-2499,1,0,0,2.0,0,217
3298,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5042035,0,0,202500.0,-13079,-2499,1,0,0,2.0,0,217
3299,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5042036,0,0,202500.0,-13079,-2499,1,0,0,2.0,0,217
3300,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5042037,0,0,202500.0,-13079,-2499,1,0,0,2.0,0,217
3301,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5042038,0,0,202500.0,-13079,-2499,1,0,0,2.0,0,217
3302,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5042039,0,0,202500.0,-13079,-2499,1,0,0,2.0,0,217
3303,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5042040,0,0,202500.0,-13079,-2499,1,0,0,2.0,0,217
3304,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5097127,0,0,202500.0,-13079,-2499,1,0,0,2.0,0,217
3305,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5091840,1,0,202500.0,-11942,-3638,0,1,0,3.0,0,217
3306,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5091842,1,0,202500.0,-11942,-3638,0,1,0,3.0,0,217
3307,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5091843,1,0,202500.0,-11942,-3638,0,1,0,3.0,0,217
3308,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5091844,1,0,202500.0,-11942,-3638,0,1,0,3.0,0,217
3309,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5091845,1,0,202500.0,-11942,-3638,0,1,0,3.0,0,217
3310,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5091846,1,0,202500.0,-11942,-3638,0,1,0,3.0,0,217
3311,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5091847,1,0,202500.0,-11942,-3638,0,1,0,3.0,0,217
3312,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5091850,1,0,202500.0,-11942,-3638,0,1,0,3.0,0,217
3313,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5090704,0,0,202500.0,-23290,365243,0,0,0,1.0,0,18
3314,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5090705,0,0,202500.0,-23290,365243,0,0,0,1.0,0,18
3315,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5096196,0,0,202500.0,-21871,365243,0,1,0,2.0,0,43
3316,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5096197,0,0,202500.0,-21871,365243,0,1,0,2.0,0,43
3317,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5096199,0,0,202500.0,-21871,365243,0,1,0,2.0,0,43
3318,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5096200,0,0,202500.0,-21871,365243,0,1,0,2.0,0,43
3319,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5096201,0,0,202500.0,-21871,365243,0,1,0,2.0,0,43
3320,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5143113,0,0,202500.0,-20565,365243,0,1,0,2.0,0,59
3321,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5143114,0,0,202500.0,-20565,365243,0,1,0,2.0,0,59
3322,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5143115,0,0,202500.0,-20565,365243,0,1,0,2.0,0,59
3323,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5143116,0,0,202500.0,-20565,365243,0,1,0,2.0,0,59
3324,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5143117,0,0,202500.0,-20565,365243,0,1,0,2.0,0,59
3325,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5033510,0,0,202500.0,-20459,365243,0,0,0,2.0,0,15
3326,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5105809,0,0,202500.0,-20116,365243,0,1,0,2.0,0,112
3327,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5105810,0,0,202500.0,-20116,365243,0,1,0,2.0,0,112
3328,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5105812,0,0,202500.0,-20116,365243,0,1,0,2.0,0,112
3329,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5105813,0,0,202500.0,-20116,365243,0,1,0,2.0,0,112
3330,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5105814,0,0,202500.0,-20116,365243,0,1,0,2.0,0,112
3331,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5105815,0,0,202500.0,-20116,365243,0,1,0,2.0,0,112
3332,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5099836,0,0,202500.0,-17472,365243,0,0,1,2.0,0,122
3333,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5099837,0,0,202500.0,-17472,365243,0,0,1,2.0,0,122
3334,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5099838,0,0,202500.0,-17472,365243,0,0,1,2.0,0,122
3335,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5089363,0,0,202500.0,-22361,365243,0,1,0,1.0,0,101
3336,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5089364,0,0,202500.0,-22361,365243,0,1,0,1.0,0,101
3337,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5089365,0,0,202500.0,-22361,365243,0,1,0,1.0,0,101
3338,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5089366,0,0,202500.0,-22361,365243,0,1,0,1.0,0,101
3339,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5089367,0,0,202500.0,-22361,365243,0,1,0,1.0,0,101
3340,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5089368,0,0,202500.0,-22361,365243,0,1,0,1.0,0,101
3341,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5089369,0,0,202500.0,-22361,365243,0,1,0,1.0,0,101
3342,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5089370,0,0,202500.0,-22361,365243,0,1,0,1.0,0,101
3343,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,5062583,0,0,202500.0,-21010,365243,0,1,1,1.0,0,23
3344,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5009450,0,0,202500.0,-17274,-1348,0,1,0,2.0,0,252
3345,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5009451,0,0,202500.0,-17274,-1348,0,1,0,2.0,0,252
3346,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5009452,0,0,202500.0,-17274,-1348,0,1,0,2.0,0,252
3347,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5009453,0,0,202500.0,-17274,-1348,0,1,0,2.0,0,252
3348,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5009454,0,0,202500.0,-17274,-1348,0,1,0,2.0,0,252
3349,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5009455,0,0,202500.0,-17274,-1348,0,1,0,2.0,0,252
3350,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5009456,0,0,202500.0,-17274,-1348,0,1,0,2.0,0,252
3351,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5009457,0,0,202500.0,-17274,-1348,0,1,0,2.0,0,252
3352,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5009458,0,0,202500.0,-17274,-1348,0,1,0,2.0,0,252
3353,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5099916,0,0,202500.0,-17140,-4325,0,0,0,2.0,0,88
3354,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5099917,0,0,202500.0,-17140,-4325,0,0,0,2.0,0,88
3355,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5099918,0,0,202500.0,-17140,-4325,0,0,0,2.0,0,88
3356,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5099922,0,0,202500.0,-17140,-4325,0,0,0,2.0,0,88
3357,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,5009260,0,0,202500.0,-14562,-1287,0,1,0,2.0,0,68
3358,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,5009261,0,0,202500.0,-14562,-1287,0,1,0,2.0,0,68
3359,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,5009262,0,0,202500.0,-14562,-1287,0,1,0,2.0,0,68
3360,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,5009263,0,0,202500.0,-14562,-1287,0,1,0,2.0,0,68
3361,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5096458,0,0,202500.0,-16946,-4054,0,1,0,1.0,0,32
3362,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5149810,0,0,202500.0,-12212,-4459,0,0,0,2.0,0,31
3363,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5149811,0,0,202500.0,-12212,-4459,0,0,0,2.0,0,31
3364,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,5048546,0,0,202500.0,-23306,-430,0,0,0,1.0,0,101
3365,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,5048547,0,0,202500.0,-23306,-430,0,0,0,1.0,0,101
3366,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5095866,0,0,202500.0,-15309,-5179,1,1,0,2.0,0,173
3367,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5095867,0,0,202500.0,-15309,-5179,1,1,0,2.0,0,173
3368,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5095868,0,0,202500.0,-15309,-5179,1,1,0,2.0,0,173
3369,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5095869,0,0,202500.0,-15309,-5179,1,1,0,2.0,0,173
3370,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5095872,0,0,202500.0,-15309,-5179,1,1,0,2.0,0,173
3371,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5095873,0,0,202500.0,-15309,-5179,1,1,0,2.0,0,173
3372,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5095874,0,0,202500.0,-15309,-5179,1,1,0,2.0,0,173
3373,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5095875,0,0,202500.0,-15309,-5179,1,1,0,2.0,0,173
3374,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5095876,0,0,202500.0,-15309,-5179,1,1,0,2.0,0,173
3375,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5095877,0,0,202500.0,-15309,-5179,1,1,0,2.0,0,173
3376,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5114363,0,0,202500.0,-9573,-1107,1,1,0,2.0,0,95
